batter,stand,if_fielding_alignment,of_fielding_alignment,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,wOBA,wOBA_Denom,ISO,batter_name,if_fielding_depth,of_fielding_depth
673357,R,Standard,Standard,"Montero,Keider","Rogers,Jake","Torkelson,Spencer","Ibáñez,Andy","Vierling,Matt","Sweeney,Trey","Greene,Riley","Meadows,Parker","Pérez,Wenceel",0.0,1,0,"Robert,Luis",1,1
668670,R,Standard,Standard,"Varland,Gus","Lee,Korey","Vaughn,Andrew","Sosa,Lenyn","Vargas,Miguel","Amaya,Jacob","Deloach,Zach","Robert,Luis","Fletcher,Dominic",0.0,1,0,"Rogers,Jake",1,1
678246,R,Standard,Standard,"Montero,Keider","Rogers,Jake","Torkelson,Spencer","Ibáñez,Andy","Vierling,Matt","Sweeney,Trey","Greene,Riley","Meadows,Parker","Pérez,Wenceel",0.0,1,0,"Vargas,Miguel",1,1
628451,R,Standard,Standard,"Ellard,Fraser","Lee,Korey","Vaughn,Andrew","Sosa,Lenyn","Vargas,Miguel","Amaya,Jacob","Deloach,Zach","Robert,Luis","Fletcher,Dominic",0.0,1,0,"Ibáñez,Andy",1,1
690993,L,Standard,Standard,"Cannon,Jonathan","Lee,Korey","Vaughn,Andrew","Sosa,Lenyn","Vargas,Miguel","Amaya,Jacob","Deloach,Zach","Robert,Luis","Fletcher,Dominic",0.0,1,0,"Keith,Colt",1,1
694359,L,Infield shade,Standard,"Robertson,David","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Smith,Josh","Langford,Wyatt","Taveras,Leody","Jankowski,Travis",0.0,1,0,"Kavadas,Niko",0,1
672569,L,Infield shade,Standard,"Robertson,David","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Smith,Josh","Langford,Wyatt","Taveras,Leody","Jankowski,Travis",0.9,1,0,"Campero,Gustavo",0,1
642136,L,Infield shade,Standard,"Robertson,David","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Smith,Josh","Langford,Wyatt","Taveras,Leody","Jankowski,Travis",0.7,1,0,"Thaiss,Matt",0,1
592273,R,Infield shade,Standard,"Robertson,David","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Smith,Josh","Langford,Wyatt","Taveras,Leody","Jankowski,Travis",0.0,1,0,"Drury,Brandon",0,1
607680,R,Standard,Standard,"Robertson,David","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Smith,Josh","Langford,Wyatt","Taveras,Leody","Jankowski,Travis",0.0,1,0,"Pillar,Kevin",1,1
665750,L,Infield shade,Standard,"Fulmer,Carson","Thaiss,Matt","Kavadas,Niko","Stefanic,Michael","Wagaman,Eric","López,Jack","Ward,Taylor","Pillar,Kevin","Campero,Gustavo",0.0,1,0,"Taveras,Leody",0,1
641680,L,Standard,Standard,"Fulmer,Carson","Thaiss,Matt","Kavadas,Niko","Stefanic,Michael","Wagaman,Eric","López,Jack","Ward,Taylor","Pillar,Kevin","Campero,Gustavo",0.0,1,0,"Heim,Jonah",1,1
694671,R,Infield shade,Standard,"Contreras,Roansy","Thaiss,Matt","Kavadas,Niko","Stefanic,Michael","Wagaman,Eric","López,Jack","Ward,Taylor","Pillar,Kevin","Campero,Gustavo",0.0,1,0,"Langford,Wyatt",0,1
669701,L,Standard,Standard,"Contreras,Roansy","Thaiss,Matt","Kavadas,Niko","Stefanic,Michael","Wagaman,Eric","López,Jack","Ward,Taylor","Pillar,Kevin","Campero,Gustavo",1.25,1,1,"Smith,Josh",1,1
543760,R,Infield shade,Standard,"Contreras,Roansy","Thaiss,Matt","Kavadas,Niko","Stefanic,Michael","Wagaman,Eric","López,Jack","Ward,Taylor","Pillar,Kevin","Campero,Gustavo",0.7,1,0,"Semien,Marcus",0,1
677649,R,Standard,Standard,"Contreras,Roansy","Thaiss,Matt","Kavadas,Niko","Stefanic,Michael","Wagaman,Eric","López,Jack","Ward,Taylor","Pillar,Kevin","Campero,Gustavo",0.9,1,0,"Duran,Ezequiel",1,1
687957,L,Infield shade,Standard,"Contreras,Roansy","Thaiss,Matt","Kavadas,Niko","Stefanic,Michael","Wagaman,Eric","López,Jack","Ward,Taylor","Pillar,Kevin","Campero,Gustavo",2.0,1,3,"Harris,Dustin",0,1
676572,R,Standard,Standard,"Leclerc,José","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Smith,Josh","Langford,Wyatt","Taveras,Leody","Jankowski,Travis",0.0,1,0,"Wagaman,Eric",1,1
605346,R,Standard,Standard,"Leclerc,José","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Smith,Josh","Langford,Wyatt","Taveras,Leody","Jankowski,Travis",0.0,1,0,"López,Jack",1,1
621493,R,Infield shade,Standard,"Leclerc,José","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Smith,Josh","Langford,Wyatt","Taveras,Leody","Jankowski,Travis",0.0,1,0,"Ward,Taylor",0,1
608671,L,Infield shade,Standard,"Zuñiga,Guillo","Thaiss,Matt","Kavadas,Niko","Stefanic,Michael","Wagaman,Eric","López,Jack","Ward,Taylor","Pillar,Kevin","Campero,Gustavo",0.0,1,0,"Jankowski,Travis",0,1
663993,L,Standard,Standard,"Zuñiga,Guillo","Thaiss,Matt","Kavadas,Niko","Stefanic,Michael","Wagaman,Eric","López,Jack","Ward,Taylor","Pillar,Kevin","Campero,Gustavo",2.0,1,3,"Lowe,Nathaniel",1,1
683021,R,Standard,Standard,"Eovaldi,Nathan","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Smith,Josh","Langford,Wyatt","Taveras,Leody","Jankowski,Travis",0.9,1,0,"Stefanic,Michael",1,1
686555,L,Standard,Standard,"Díaz,Edwin","Torrens,Luis","Alonso,Pete","Alvarez,Eddy","Iglesias,Jose","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Collins,Isaac",1,1
669003,L,Standard,Standard,"Díaz,Edwin","Torrens,Luis","Alonso,Pete","Alvarez,Eddy","Iglesias,Jose","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Mitchell,Garrett",1,1
641343,L,Infield shade,Standard,"Díaz,Edwin","Torrens,Luis","Alonso,Pete","Alvarez,Eddy","Iglesias,Jose","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.7,1,0,"Bauers,Jake",0,1
655316,R,Standard,Standard,"Díaz,Edwin","Torrens,Luis","Alonso,Pete","Alvarez,Eddy","Iglesias,Jose","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Monasterio,Andruw",1,1
664056,R,Standard,Standard,"Hall,Dl","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.0,1,0,"Bader,Harrison",1,1
502110,R,Standard,Standard,"Hall,Dl","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.9,1,0,"Martinez,J. d.",1,1
624413,R,Infield shade,Standard,"Hall,Dl","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.0,1,0,"Alonso,Pete",0,1
668901,R,Standard,Standard,"Hall,Dl","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.0,1,0,"Vientos,Mark",1,1
694192,R,Standard,Standard,"Maton,Phil","Torrens,Luis","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Chourio,Jackson",1,1
668930,L,Standard,Standard,"Maton,Phil","Torrens,Luis","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.9,1,0,"Turang,Brice",1,1
687401,R,Standard,Standard,"Maton,Phil","Torrens,Luis","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Ortiz,Joey",1,1
596142,R,Standard,Standard,"Maton,Phil","Torrens,Luis","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.9,1,0,"Sánchez,Gary",1,1
663368,L,Infield shade,Standard,"Maton,Phil","Torrens,Luis","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Perkins,Blake",0,1
607043,L,Strategic,Standard,"Hall,Dl","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.0,1,0,"Nimmo,Brandon",0,1
578428,R,Standard,Standard,"Hall,Dl","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.9,1,0,"Iglesias,Jose",1,1
596019,R,Standard,Standard,"Hall,Dl","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.0,1,0,"Lindor,Francisco",1,1
621438,R,Infield shade,Standard,"Hall,Dl","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.0,1,0,"Taylor,Tyrone",0,1
606992,R,Standard,Standard,"Peterson,David","Álvarez,Francisco","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Haase,Eric",1,1
682626,R,Standard,Standard,"Milner,Hoby","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.0,1,0,"Álvarez,Francisco",1,1
516782,R,Standard,Standard,"Milner,Hoby","Haase,Eric","Bauers,Jake","Turang,Brice","Monasterio,Andruw","Ortiz,Joey","Collins,Isaac","Perkins,Blake","Chourio,Jackson",0.0,1,0,"Marte,Starling",1,1
642715,R,Standard,Standard,"Peterson,David","Álvarez,Francisco","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Taylor,Tyrone","Marte,Starling",0.0,1,0,"Adames,Willy",1,1
543877,R,Standard,Standard,"Selby,Colin","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Slater,Austin","Cowser,Colton","Kjerstad,Heston",0.0,1,0,"Vázquez,Christian",1,1
622534,R,Standard,Standard,"Selby,Colin","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Slater,Austin","Cowser,Colton","Kjerstad,Heston",0.9,1,0,"Margot,Manuel",1,1
571657,R,Standard,Standard,"Selby,Colin","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Slater,Austin","Cowser,Colton","Kjerstad,Heston",0.0,1,0,"Farmer,Kyle",1,1
467793,L,Infield shade,Standard,"Selby,Colin","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Slater,Austin","Cowser,Colton","Kjerstad,Heston",0.0,1,0,"Santana,Carlos",0,1
676059,R,Standard,Standard,"Dobnak,Randy","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Helman,Michael","Margot,Manuel",0.0,1,0,"Westburg,Jordan",1,1
702616,L,Standard,Standard,"Dobnak,Randy","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Helman,Michael","Margot,Manuel",0.9,1,0,"Holliday,Jackson",1,1
543510,R,Standard,Standard,"Dobnak,Randy","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Helman,Michael","Margot,Manuel",0.0,1,0,"Mccann,James",1,1
656896,R,Standard,Standard,"Dobnak,Randy","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Helman,Michael","Margot,Manuel",0.0,1,0,"Rivera,Emmanuel",1,1
668904,R,Standard,Standard,"Webb,Jacob","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Slater,Austin","Cowser,Colton","Kjerstad,Heston",0.0,1,0,"Lewis,Royce",1,1
686797,L,Standard,Standard,"Webb,Jacob","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Slater,Austin","Cowser,Colton","Kjerstad,Heston",0.0,1,0,"Lee,Brooks",1,1
668885,R,Standard,Standard,"Webb,Jacob","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Slater,Austin","Cowser,Colton","Kjerstad,Heston",0.9,1,0,"Martin,Austin",1,1
666397,L,Infield shade,Standard,"Webb,Jacob","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Slater,Austin","Cowser,Colton","Kjerstad,Heston",0.0,1,0,"Julien,Edouard",0,1
596103,R,Standard,Standard,"Dobnak,Randy","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Helman,Michael","Margot,Manuel",0.0,1,0,"Slater,Austin",1,1
677008,L,Infield shade,Standard,"Dobnak,Randy","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Helman,Michael","Margot,Manuel",2.0,1,3,"Kjerstad,Heston",0,1
663624,R,Standard,Standard,"Dobnak,Randy","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Helman,Michael","Margot,Manuel",0.0,1,0,"Mountcastle,Ryan",1,1
681297,L,Infield shade,Standard,"Dobnak,Randy","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Helman,Michael","Margot,Manuel",0.0,1,0,"Cowser,Colton",0,1
680737,R,Standard,Standard,"Soto,Gregory","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Slater,Austin","Cowser,Colton","Kjerstad,Heston",0.0,1,0,"Helman,Michael",1,1
668939,L,Standard,Standard,"Blewett,Scott","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Keirsey,Dashawn","Margot,Manuel",0.0,1,0,"Rutschman,Adley",1,1
656775,L,Standard,Standard,"Sands,Cole","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Keirsey,Dashawn","Margot,Manuel",0.9,1,0,"Mullins,Cedric",1,1
656811,L,Infield shade,Standard,"Sands,Cole","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Keirsey,Dashawn","Margot,Manuel",0.7,1,0,"O'hearn,Ryan",0,1
680577,L,Standard,Standard,"Suárez,Albert","Mccann,James","Mountcastle,Ryan","Westburg,Jordan","Rivera,Emmanuel","Holliday,Jackson","Cowser,Colton","Mullins,Cedric","O'hearn,Ryan",0.0,1,0,"Keirsey,Dashawn",1,1
683002,L,Infield shade,Standard,"Ober,Bailey","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Keirsey,Dashawn","Margot,Manuel",0.0,1,0,"Henderson,Gunnar",0,1
602104,R,Standard,Standard,"Ober,Bailey","Vázquez,Christian","Santana,Carlos","Farmer,Kyle","Lewis,Royce","Lee,Brooks","Martin,Austin","Keirsey,Dashawn","Margot,Manuel",0.0,1,0,"Urías,Ramón",1,1
665833,L,Standard,Standard,"Holmes,Clay","Trevino,Jose","Rice,Ben","Torres,Gleyber","Berti,Jon","Volpe,Anthony","Domínguez,Jasson","Grisham,Trent","Verdugo,Alex",0.0,1,0,"Cruz,Oneil",1,1
668804,L,Infield shade,Standard,"Holmes,Clay","Trevino,Jose","Rice,Ben","Torres,Gleyber","Berti,Jon","Volpe,Anthony","Domínguez,Jasson","Grisham,Trent","Verdugo,Alex",0.0,1,0,"Reynolds,Bryan",0,1
693304,R,Standard,Standard,"Holmes,Clay","Trevino,Jose","Rice,Ben","Torres,Gleyber","Berti,Jon","Volpe,Anthony","Domínguez,Jasson","Grisham,Trent","Verdugo,Alex",0.0,1,0,"Gonzales,Nick",1,1
683011,R,Standard,Standard,"Mlodzinski,Carmen","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.0,1,0,"Volpe,Anthony",1,1
657077,L,Standard,Standard,"Mlodzinski,Carmen","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.9,1,0,"Verdugo,Alex",1,1
542932,R,Standard,Standard,"Mlodzinski,Carmen","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.7,1,0,"Berti,Jon",1,1
691176,L,Standard,Standard,"Mlodzinski,Carmen","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.7,1,0,"Domínguez,Jasson",1,1
669224,L,Standard,Standard,"Holderman,Colin","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.7,1,0,"Wells,Austin",1,1
663757,L,Standard,Standard,"Holderman,Colin","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.0,1,0,"Grisham,Trent",1,1
650402,R,Standard,Standard,"Holderman,Colin","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.0,1,0,"Torres,Gleyber",1,1
678894,R,Standard,Standard,"Weaver,Luke","Trevino,Jose","Rice,Ben","Torres,Gleyber","Berti,Jon","Volpe,Anthony","Domínguez,Jasson","Grisham,Trent","Verdugo,Alex",0.0,1,0,"Peguero,Liover",1,1
695257,R,Standard,Standard,"Weaver,Luke","Trevino,Jose","Rice,Ben","Torres,Gleyber","Berti,Jon","Volpe,Anthony","Domínguez,Jasson","Grisham,Trent","Verdugo,Alex",1.25,1,1,"Cook,Billy",1,1
694377,R,Standard,Standard,"Weaver,Luke","Trevino,Jose","Rice,Ben","Torres,Gleyber","Berti,Jon","Volpe,Anthony","Domínguez,Jasson","Grisham,Trent","Verdugo,Alex",0.0,1,0,"Yorke,Nick",1,1
669707,R,Standard,Standard,"Weaver,Luke","Trevino,Jose","Rice,Ben","Torres,Gleyber","Berti,Jon","Volpe,Anthony","Domínguez,Jasson","Grisham,Trent","Verdugo,Alex",0.0,1,0,"Triolo,Jared",1,1
624431,R,Standard,Standard,"Holderman,Colin","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.0,1,0,"Trevino,Jose",1,1
700250,L,Standard,Standard,"Wentz,Joey","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.0,1,0,"Rice,Ben",1,1
641943,L,Infield shade,Standard,"Mayza,Tim","Trevino,Jose","Rice,Ben","Torres,Gleyber","Berti,Jon","Volpe,Anthony","Domínguez,Jasson","Grisham,Trent","Verdugo,Alex",0.0,,0,"Palacios,Joshua",0,1
663698,R,Standard,Standard,"Mayza,Tim","Trevino,Jose","Rice,Ben","Torres,Gleyber","Berti,Jon","Volpe,Anthony","Domínguez,Jasson","Grisham,Trent","Verdugo,Alex",0.0,1,0,"Bart,Joey",1,1
519317,R,Standard,Standard,"Falter,Bailey","Bart,Joey","Cook,Billy","Gonzales,Nick","Triolo,Jared","Peguero,Liover","Palacios,Joshua","Cruz,Oneil","Yorke,Nick",0.0,1,0,"Stanton,Giancarlo",1,1
666149,R,Standard,Standard,"Matz,Steven","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.0,1,0,"Fitzgerald,Tyler",1,1
624424,L,Standard,Standard,"Matz,Steven","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.0,1,0,"Conforto,Michael",1,1
669477,R,Standard,Standard,"Matz,Steven","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.9,1,0,"Schmitt,Casey",1,1
622268,L,Infield shade,Standard,"Matz,Steven","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.9,1,0,"Walton,Donovan",0,1
663609,R,Standard,Standard,"Mcdonald,Trevor","Casali,Curt","Encarnacion,Jerar","Walton,Donovan","Schmitt,Casey","Wisely,Brett","Fitzgerald,Tyler","Mccray,Grant","Matos,Luis",0.0,1,0,"Baker,Luken",1,1
676475,L,Infield shade,Standard,"Mcdonald,Trevor","Casali,Curt","Encarnacion,Jerar","Walton,Donovan","Schmitt,Casey","Wisely,Brett","Fitzgerald,Tyler","Mccray,Grant","Matos,Luis",0.7,1,0,"Burleson,Alec",0,1
680977,L,Strategic,Standard,"Mcdonald,Trevor","Casali,Curt","Encarnacion,Jerar","Walton,Donovan","Schmitt,Casey","Wisely,Brett","Fitzgerald,Tyler","Mccray,Grant","Matos,Luis",0.0,1,0,"Donovan,Brendan",0,1
665877,R,Standard,Standard,"Mcdonald,Trevor","Casali,Curt","Encarnacion,Jerar","Walton,Donovan","Schmitt,Casey","Wisely,Brett","Fitzgerald,Tyler","Mccray,Grant","Matos,Luis",0.0,1,0,"Fermín,José",1,1
666464,R,Standard,Standard,"Mcgreevy,Michael","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.0,1,0,"Encarnacion,Jerar",1,1
682641,R,Standard,Standard,"Mcgreevy,Michael","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.0,1,0,"Matos,Luis",1,1
687529,L,Infield shade,Standard,"Mcgreevy,Michael","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.0,1,0,"Mccray,Grant",0,1
686780,R,Standard,Standard,"Mcdonald,Trevor","Casali,Curt","Encarnacion,Jerar","Walton,Donovan","Schmitt,Casey","Wisely,Brett","Fitzgerald,Tyler","Mccray,Grant","Matos,Luis",0.0,1,0,"Pagés,Pedro",1,1
695336,R,Standard,Standard,"Mcdonald,Trevor","Casali,Curt","Encarnacion,Jerar","Walton,Donovan","Schmitt,Casey","Wisely,Brett","Fitzgerald,Tyler","Mccray,Grant","Matos,Luis",0.0,1,0,"Saggese,Thomas",1,1
691023,R,Standard,Standard,"Mcdonald,Trevor","Casali,Curt","Encarnacion,Jerar","Walton,Donovan","Schmitt,Casey","Wisely,Brett","Fitzgerald,Tyler","Mccray,Grant","Matos,Luis",0.0,1,0,"Walker,Jordan",1,1
592200,R,Standard,Standard,"Mcgreevy,Michael","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.0,1,0,"Casali,Curt",1,1
689172,L,Standard,Standard,"Mcgreevy,Michael","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.9,1,0,"Wisely,Brett",1,1
672279,L,Infield shade,Standard,"Mcdonald,Trevor","Casali,Curt","Encarnacion,Jerar","Walton,Donovan","Schmitt,Casey","Wisely,Brett","Fitzgerald,Tyler","Mccray,Grant","Matos,Luis",0.0,1,0,"Siani,Michael",0,1
663457,L,Infield shade,Standard,"Mcdonald,Trevor","Casali,Curt","Encarnacion,Jerar","Walton,Donovan","Schmitt,Casey","Wisely,Brett","Fitzgerald,Tyler","Mccray,Grant","Matos,Luis",0.0,1,0,"Nootbaar,Lars",0,1
664774,L,Standard,Standard,"Mcgreevy,Michael","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.0,1,0,"Wade,Lamonte",1,1
573262,L,Standard,Standard,"Mcgreevy,Michael","Pagés,Pedro","Burleson,Alec","Donovan,Brendan","Fermín,José","Saggese,Thomas","Nootbaar,Lars","Siani,Michael","Walker,Jordan",0.0,1,0,"Yastrzemski,Mike",1,1
502671,R,Standard,Standard,"Birdsong,Hayden","Casali,Curt","Wade,Lamonte","Wisely,Brett","Schmitt,Casey","Fitzgerald,Tyler","Encarnacion,Jerar","Mccray,Grant","Yastrzemski,Mike",0.0,1,0,"Goldschmidt,Paul",1,1
656305,R,Standard,Standard,"Mcgreevy,Michael","Pagés,Pedro","Carpenter,Matt","Donovan,Brendan","Fermín,José","Saggese,Thomas","Burleson,Alec","Nootbaar,Lars","Walker,Jordan",0.0,1,0,"Chapman,Matt",1,1
572761,L,Standard,Standard,"Birdsong,Hayden","Casali,Curt","Wade,Lamonte","Wisely,Brett","Chapman,Matt","Fitzgerald,Tyler","Encarnacion,Jerar","Mccray,Grant","Yastrzemski,Mike",0.9,1,0,"Carpenter,Matt",1,1
680474,R,Standard,Standard,"Taylor,Troy","Garver,Mitch","Raley,Luke","Rivas,Leo","Rojas,Josh","Moore,Dylan","Arozarena,Randy","Robles,Víctor","Haniger,Mitch",0.0,1,0,"Schuemann,Max",1,1
668832,L,Infield shade,Standard,"Taylor,Troy","Garver,Mitch","Raley,Luke","Rivas,Leo","Rojas,Josh","Moore,Dylan","Arozarena,Randy","Robles,Víctor","Haniger,Mitch",0.0,1,0,"Mccann,Kyle",0,1
687231,R,Standard,Standard,"Taylor,Troy","Garver,Mitch","Raley,Luke","Rivas,Leo","Rojas,Josh","Moore,Dylan","Arozarena,Randy","Robles,Víctor","Haniger,Mitch",1.25,1,1,"Hernaiz,Darell",1,1
680869,R,Standard,Standard,"Taylor,Troy","Garver,Mitch","Raley,Luke","Rivas,Leo","Rojas,Josh","Moore,Dylan","Arozarena,Randy","Robles,Víctor","Haniger,Mitch",0.9,1,0,"Gelof,Zack",1,1
